Avg min between sent tnx,Avg min between received tnx,Sent tnx,Received Tnx,Unique Received From Addresses,Unique Sent To Addresses,avg val received,avg val sent,total ether received,total ether balance,FLAG
16.04,0,3,1,1,3,101,33.666149,101,0.001554,0
4.11,29833.75,2,2,2,2,3.256827,3.256382,6.5136547,0.000891636,0
7469.87,3951.26,79,79,18,43,132.153356,132.468455,10440.11509,-24.8928738,0
24.41,0.37,3,2,2,3,50.5,33.666149,101,0.001554158,0
5.63,1391.33,217,219,4,2,0.35144,0.353498,76.96532414,0.256362089,0
0,1792.18,0,111,4,0,0.266476,0,29.57886988,29.57886988,0
10995.55,30827.17,11,24,7,5,5.997776,13.085238,143.946635,0.009018394,0
0,270.11,0,3344,1,0,0,0,0,0,0
15.6,0,4,1,1,3,101,25.249475,101,0.0021,0
165.78,0.03,2,2,2,2,50.5,50.499487,101,0.001026218,0
7114.9,185539.87,4,3,2,3,6.019344,4.513791,18.05803307,0.002870162,0
16.99,0,4,1,1,2,0.253479,0.062,0.253479,0.005479,0
26.32,0.21,3,2,2,3,50.5,33.666163,101,0.001512,0
3341.55,1426.59,233,138,21,77,2.00691,1.187957,276.9536104,0.159614965,0
1126.46,1277.52,164,128,13,79,25.805875,20.456725,3303.15202,-51.7508327,0
9.1,134026.7,3,2,2,3,0.789717,0.526088,1.57943412,0.001170216,0
130140.87,1692.99,3,9,9,2,4.487428,10,40.38685217,10.38685217,0
164.28,0,2,1,1,2,101,50.499487,101,0.001026218,0
16818.12,17260.95,12,4,3,8,0.613556,0.323246,2.4542258,-1.4247262,0
85.81,8170.5,12,12,2,12,0.076773,0.076196,0.921281986,0.006929293,0
0,0,1,1,1,1,0.1,0.099528,0.1,0.000471636,0
161.88,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,0,1,1,1,1,1.7,1.698489,1.7,0.00151135,0
19.87,0,3,1,1,3,101,33.666149,101,0.001554,0
25063.87,119.69,4,3,2,3,0.231574,0.173161,0.694722891,0.002079,0
22.26,0,3,1,1,3,101,33.666149,101,0.001554,0
1.97,0.01,3,29,29,3,69,666.999528,2001,0.001414909,0
6.74,1038.23,159,160,5,1,0.119667,0.12,19.14679827,0.066780006,0
0,0,1,1,1,1,5.03,5.026956,5.03,0.00304422,0
19.06,8448.03,7,7,2,1,1.610201,1.609668,11.27140442,0.003728965,0
0,10710.34,0,64,7,0,0.693807,0,44.40364296,44.40364296,0
165.75,0.01,2,3,3,2,33.666667,50.499487,101,0.001026218,0
7690.54,2922.18,37,33,17,30,10.36903,9.099545,342.1779878,5.494805861,0
0,30259.13,0,2,2,0,9.999724,0,19.99944882,19.99944882,0
0,30231.68,0,2,2,0,22,0,44,44,0
12592.37,5087.93,6,5,5,4,0.170254,0.141364,0.85126922,0.003087,0
22.68,0,3,1,1,3,101,33.666149,101,0.001554,0
13976.26,96530.39,14,6,6,10,0.869229,0.372176,5.21537304,0.00490746,0
58.59,13.92,16,9984,4,12,0.316442,193.983206,3159.357655,55.62635483,0
24.87,0.28,3,2,2,3,50.5,33.666163,101,0.001512,0
155.03,1746.92,283,416,38,3,16.431147,24.15206,6835.356985,0.32388012,0
4.35,1015.49,796,800,4,2,0.28887,0.289901,231.0959005,0.33432001,0
0,0,1,1,1,1,0.802067,0.792,0.80206696,0.01006696,0
211.42,0,6,1,1,3,0.223478,0.069218,0.22347829,-0.191828847,0
3159.04,9120.13,8,7,2,6,25.592551,13.642507,179.1478563,70.00780006,0
0,1757.79,0,129,3,0,0.426905,0,55.07073462,55.07073462,0
2.28,20468.61,3,3,2,1,0.630333,0.629805,1.891,0.001586379,0
27463.91,1836.68,4,2,1,3,0.194919,0.07253,0.38983814,0.099716689,0
160.77,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
375.98,54365.49,2,17,9,2,0.130544,0.7425,2.219240355,0.734240355,0
0.88,5868.52,22,22,1,1,0.979038,0.978194,21.53884228,0.018574,0
3.74,0.03,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
4.79,1332.71,266,269,3,2,13.497426,13.649233,3630.807568,0.111720008,0
4470.21,11135.31,3,12,3,1,0.093556,0.363385,1.122670701,0.032516161,0
6.73,0,3,2,2,3,1000.5,666.99939,2001,0.001830667,0
39.26,8801.04,60,62,1,1,0.921137,0.966959,57.11046925,-0.907100651,0
9.76,2015.87,391,392,3,1,0.224179,0.223392,87.87817425,0.531791258,0
0,0,1,1,1,1,0.821219,0.820747,0.82121853,0.000471636,0
20.32,0,3,1,1,3,101,33.666149,101,0.001554,0
3.94,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,0,1,1,1,1,0.999528,0.998688,0.99952837,0.00084,0
13554.51,59320.92,15,13,6,9,0.07517,0.804858,0.977212052,-11.09565935,0
22.38,0,3,1,1,3,101,33.666149,101,0.001554,0
52.55,1673.24,221,226,3,3,0.113539,0.115688,25.65985505,0.092841003,0
161.45,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,2547.9,0,89,3,0,0.2154,0,19.17060345,19.17060345,0
8476.96,8485.59,13,7,3,8,403.817135,217.432098,2826.719945,0.10266502,0
160.45,3439.84,94,296,2,1,0.258793,0.809676,76.60282064,0.49330321,0
0,37798.69,0,6,3,0,4.68,0,28.08,28.08,0
11962.67,5322.53,73,35,25,40,7.230018,2.88713,253.0506196,42.29013356,0
4.08,39515.67,13,14,14,1,34.014876,36.630855,476.2082677,0.007149488,0
0,0,1,1,1,1,0.02,0.019528,0.02,0.000471636,0
219.89,8587.79,90,133,3,1,0.600286,0.881845,79.83809184,0.472025124,0
0,0,0,1,1,0,0.005,0,0.005,0.005,0
56193.02,3.05,3,2,2,3,2.75,1.832992,5.5,0.0010252,0
18.59,0,3,1,1,3,101,33.666149,101,0.001554,0
232.52,79254.79,686,3,2,3,213.333333,4.935845,640,-2745.99,0
164.23,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,10270.11,0,13,6,0,5.901315,0,76.71708878,76.71708878,0
0,0,1,1,1,1,1.06076,1.059501,1.06076048,0.001259675,0
1097.05,3552.12,237,140,36,69,10.229132,6.413318,1432.078446,-87.87795397,0
103.37,0,3,1,1,3,101,33.666179,101,0.001464437,0
1078.52,2663.8,184,191,3,184,0.143975,0.148953,27.49915688,0.091712937,0
0,820.84,0,389,8,0,0.805807,0,313.4590502,313.4590502,0
0,0,1,1,1,1,11.152276,11.151656,11.1522759,0.00062,0
0,8899.39,0,11,1,0,0,0,0,0,0
1496.51,3546.17,13,85,8,5,7.529764,49.231229,640.0299486,0.023977937,0
10914.15,5653.8,7,8,4,5,7.83077,8.949011,62.64616296,0.00308766,0
11.9,928.02,4,3,3,4,668.006667,501.004543,2004.02,0.001827,0
7357.1,12314.99,41,22,15,14,26.742164,16.642633,588.3276096,-94.0203581,0
2399.06,1199.33,25,383,4,22,0.215832,3.305679,82.66360158,0.021629241,0
0,0,1,1,1,1,20.009559,20.008512,20.009559,0.001046957,0
0,0,1,1,1,1,0.03,0.02,0.03,0.01,0
31084.38,43512.19,5,3,1,4,0.023177,0.0134,0.06953196,0.00253196,0
0,0,1,1,1,1,0.1,0.099214,0.1,0.00078606,0
24.85,0,3,2,2,3,50.5,33.666152,101,0.001544256,0
16497.9,10675.21,14,20,7,7,1.763059,2.518056,35.26117056,0.008386159,0
730.58,2750.38,11,7,5,7,1.048882,0.666971,7.342177028,0.005497028,0
162.91,0,2,1,1,2,101,50.499508,101,0.000984218,0
28.24,326.29,1745,3398,7,1,0.608916,1.187339,2069.097601,-2.809166975,0
5331.99,79754.63,16,10,6,10,3.696523,2.309846,36.96522785,0.00769936,0
1395.79,360.93,235,6,2,8,33.383325,3.49791,200.2999525,-621.7088227,0
19.77,6816.93,8,8,1,1,0.775874,0.775314,6.20699157,0.004477184,0
0,5888.38,0,15,2,0,1.369866,0,20.54798996,20.54798996,0
0,1399.87,0,135,4,0,0.243542,0,32.87813819,32.87813819,0
161.78,0.84,2,2,2,2,50.5,50.499286,101,0.001428506,0
2.12,1428.46,5,5,5,1,1.967705,1.967227,9.83852737,0.002391251,0
157.46,0,2,1,1,2,101,50.499508,101,0.000984218,0
5246.94,3796.31,64,43,23,30,4.622113,3.102742,198.7508386,0.175382055,0
0,0,1,1,1,1,1.402236,1.399191,1.40223551,0.00304422,0
160.08,0,2,1,1,2,101,50.499508,101,0.000984218,0
21.19,25201.14,7,6,2,1,27.158269,23.277493,162.9496162,0.00716524,0
0,0,1,1,1,1,6,5.99938,6,0.00062,0
0,14294.54,0,14,4,0,5.639721,0,78.956091,78.956091,0
0,10511.12,0,10,4,0,5.072051,0,50.72051414,50.72051414,0
109.31,0,3,1,1,3,101,33.666179,101,0.001464437,0
161.01,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
107914.49,5244.27,2,3,3,2,0.571434,47.66671,1.71430142,-93.619118,0
2.65,1.75,4151,5849,1907,2353,35.88781,21.175288,209907.8032,122009.1843,0
0,0,1,1,1,1,3.891569,3.891065,3.891569166,0.000504,0
15.77,9984.86,13,13,2,1,37.80963,37.807872,491.5251953,0.02286363,0
108.07,0.92,3,2,2,3,50.5,33.666179,101,0.001464437,0
0,1661.63,0,152,5,0,0.271753,0,41.30648614,41.30648614,0
14.22,2092.63,69,70,2,1,0.140871,0.141046,9.860986108,0.128838708,0
0,12090.49,0,5,2,0,8,0,40,40,0
0,0,1,1,1,1,0.1,0.09938,0.1,0.00062,0
0,2512.67,0,116,5,0,0.477958,0,55.44313184,55.44313184,0
1407.51,6689.24,3,3,3,2,0.125786,0.125127,0.37735651,0.001974031,0
3389.32,6328.01,10,6,4,9,0.639559,0.393,3.83735579,-0.09264421,0
64.48,3959.78,247,258,2,1,0.993116,1.036217,256.2238922,0.278209719,0
4171.81,5995.52,15,8,4,10,4.555465,2.445975,36.44371681,-0.245901069,0
158.37,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
161.31,0.3,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,0,1,1,1,1,6,5.999214,6,0.00078606,0
0,2801.24,0,114,3,0,0.200471,0,22.8536677,22.8536677,0
0,2486.75,0,80,4,0,0.923173,0,73.85383787,73.85383787,0
6524.92,10727.52,37,16,11,24,13.760982,5.949272,220.1757148,0.052632757,0
157.47,0,2,1,1,2,101,50.499508,101,0.000984218,0
1.62,0.42,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
13366.55,3378.61,45,20,6,29,1.850862,0.934207,37.0172409,-5.02206956,0
5528.66,2274.35,21,8,4,12,0.6945,0.390952,5.55600236,-2.65399764,0
0,6652.03,0,48,3,0,0.830861,0,39.8813089,39.8813089,0
0,7103.71,0,28,8,0,3.718743,0,104.1248022,104.1248022,0
42306.41,6300.65,16,19,3,4,1.799414,2.136187,34.1888669,0.009867734,0
0,0,1,1,1,1,0.5,0.49938,0.5,0.00062,0
3.22,102.84,2,2,2,1,1.166739,1.165998,2.33347816,0.001481859,0
7.99,3145.76,89,97,7,3,89.258883,97.281264,8658.111648,0.07913234,0
161.78,0.54,2,2,2,2,50.5,50.499508,101,0.000984218,0
4908.1,3785.8,38,13,8,18,9.382453,3.208928,121.9718917,0.032615613,0
3.03,3718.57,90,90,2,1,0.352461,0.35133,31.72149621,0.101783308,0
3895.06,4182.1,32,29,13,22,13.449114,12.350112,390.0243194,-5.17928057,0
16.04,0,3,1,1,3,101,33.666149,101,0.001554,0
1317.21,15771.88,336,21,9,43,6.730274,0.976515,141.3357518,-186.7734106,0
15.67,0,3,1,1,3,101,33.666149,101,0.001554,0
680.21,12298.93,16,10,8,8,1.409803,0.880509,14.09803199,0.00989406,0
0,0,1,1,1,1,2,1.99938,2,0.00062,0
1248.17,141755.98,6,6,1,2,0.302913,0.302519,1.817476919,0.002364339,0
5.12,4257.18,2,2,2,1,3.018851,3.017747,6.03770136,0.00220696,0
4186.84,3868.26,129,48,22,40,10.745922,6.746748,515.8042522,-354.5262173,0
68.81,2442.01,236,535,7,1,0.288228,0.652052,154.2019251,0.317766219,0
0,5530.97,0,41,9,0,1.805051,0,74.0070883,74.0070883,0
3734.07,4733.68,99,129,11,43,1.367741,1.669654,176.4386234,11.14290668,0
3.88,231.94,2563,2769,255,1,1276.217813,1378.792839,3533847.124,1.076460009,0
0,0,1,1,1,1,11,10.99938,11,0.00062,0
1933.12,2628.38,179,219,68,98,6.428883,7.891538,1407.925391,-4.65990945,0
0,0,1,1,1,1,2,0.25,2,1.75,0
30471.86,8486.24,3,3,2,3,3.22108,2.2,9.66323853,3.06323853,0
7.23,3652.1,12,13,12,1,56.538462,61.249279,735,0.008648987,0
28.05,887.43,101,448,1,1,0.230504,1.021764,103.2656729,0.06752981,0
0,1973.02,0,186,5,0,1.048984,0,195.1110975,195.1110975,0
0,2489.09,0,92,6,0,1.199477,0,110.3518792,110.3518792,0
0,4497.14,0,71,3,0,0.270489,0,19.20471339,19.20471339,0
8440.66,3540.85,50,28,11,28,10.890723,6.07536,304.9402416,1.1722416,0
0,0,1,1,1,1,0.154892,0.154272,0.15489201,0.00062,0
22.74,0,3,1,1,3,101,33.666149,101,0.001554,0
18.96,0,3,1,1,3,101,33.666149,101,0.001554,0
15176.68,11843.16,14,7,7,12,9.898131,1.432143,69.28691796,49.23691796,0
161.98,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
6853.19,6447.62,19,15,6,8,3.146627,2.483347,47.19940564,0.01580564,0
28148.97,152737.5,4,5,3,2,4.362387,5.452297,21.81193689,0.00274815,0
6.69,23052.29,9,9,2,9,0.100225,0.099724,0.902022274,0.004509883,0
0,0,1,1,1,1,0.146215,0.145774,0.146214746,0.000441,0
0,6189.62,0,28,6,0,53.90118,0,1509.23304,1509.23304,0
674.96,1054.56,321,339,7,1,49.093329,51.845788,16642.63849,0.140446399,0
34.83,0.44,2,2,2,2,50.5,50.499474,101,0.001051573,0
21.77,0,3,1,1,3,101,33.666149,101,0.001554,0
112.54,101264.76,3,3,3,1,1.51108,1.507178,4.53323943,0.01170448,0
34383.34,30113.87,15,12,11,12,8.701401,6.522158,104.4168134,6.584442035,0
0,0,1,1,1,1,0.09,0,0.09,0.09,0
0,4541.21,0,39,8,0,12.731882,0,496.543417,496.543417,0
2.2,0.52,4,2,2,4,1000.5,500.249528,2001,0.001886545,0
160.63,1.46,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,0,1,1,1,1,0.174997,0.172797,0.17499653,0.0022,0
157.38,0,2,1,1,2,101,50.499286,101,0.001428506,0
87.01,916.61,440,1629,16,70,1.548201,44.489574,2522.018843,-17053.3936,0
0,0,1,1,1,1,1.9,1.899528,1.9,0.000471636,0
0,0,1,1,1,1,6.99,6.989496,6.99,0.000504,0
2776.28,116598.75,17,8,7,11,7.880196,3.707832,63.04157137,0.00842054,0
32687.97,3631.63,27,29,3,11,6.987683,8.412756,202.6428158,-24.50160022,0
12144.43,8810.24,9,2,1,2,0.025,0.005005,0.05,0.0049578,0
19.81,0,3,1,1,3,101,33.666149,101,0.001554,0
224.12,76953.47,5,5,3,3,2.618268,2.61802,13.09133807,0.001236865,0
160.85,0.84,2,2,2,2,50.5,50.499508,101,0.000984218,0
416.76,1477.96,231,323,1,3,0.446885,0.624112,144.3438507,0.173978283,0
18.56,6430.71,33,33,1,1,1.074835,1.104719,35.46955328,-0.986173785,0
17.78,1349.09,563,562,9,2,0.099487,0.098707,55.91173434,0.339882434,0
0,10.05,0,9999,2358,0,0,0,0,0,0
2453.32,6221.05,48,23,8,14,1.067373,0.510647,24.54957148,0.038532303,0
0,0,1,1,1,1,0.663027,0.661541,0.66302662,0.00148524,0
43404.99,13493.22,3,4,4,1,1.434392,1.912235,5.73756691,0.000861,0
161.96,0.53,2,2,2,2,50.5,50.499508,101,0.000984218,0
4.78,23074.98,5,5,4,1,0.681636,0.680626,3.40817763,0.005046233,0
1.32,9.61,3,3,1,1,176.631773,176.631023,529.8953197,0.00225,0
0,3910.2,0,58,3,0,0.574123,0,33.29913718,33.29913718,0
12314.36,62884.88,11,10,10,2,1.914349,1.7399,19.14349143,0.004588033,0
0,0,1,1,1,1,0.639681,0.639061,0.63968067,0.00062,0
0,21139.42,0,7,4,0,7.157143,0,50.1,50.1,0
299334.14,247.1,3,2,1,1,1.054,0.702336,2.108,0.000991453,0
5558.6,2907.45,112,64,32,53,21.900117,13.608553,1401.607486,-122.5504883,0
26,0,4,1,1,4,101,25.249496,101,0.002016,0
1.12,0.07,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
0,61629.96,1,4,3,1,8.820879,35.282657,35.28351759,0.000861,0
0,2907.14,0,78,6,0,0.843893,0,65.82366888,65.82366888,0
6.27,6710.88,4,4,3,4,1.27614,1.275671,5.104559,0.001875559,0
3292.9,2008.39,5,4,2,4,1.27935,1.4208,5.1174,-1.9866,0
67.35,54424.96,7,8,7,1,1.823038,2.082899,14.58430727,0.004011483,0
46353.49,33267.22,29,11,5,16,2050.693066,780.162919,22557.62372,-67.1009238,0
98.17,23656.54,19,20,11,1,11.079889,11.660015,221.5977839,0.057500886,0
3.78,2733.13,2,2,1,2,0.066787,0.066326,0.133574379,0.000921965,0
0,2986.44,0,97,3,0,0.904525,0,87.73896868,87.73896868,0
9.88,915.37,445,445,1,1,1.154474,1.153799,513.7411121,0.300432425,0
14527.12,345.38,4,2,1,3,0.430447,0.213833,0.8608943,0.0055624,0
0,8004.59,0,25,6,0,3.745598,0,93.63994461,93.63994461,0
31.59,668.63,779,953,5,2,0.363983,0.444849,346.8757411,0.338127605,0
12.49,6572.73,103,104,9,2,1.81618,1.833123,188.8827033,0.070998568,0
7.67,1358.11,472,474,5,1,0.7177,0.720321,340.1896869,0.19824001,0
23.23,0,3,1,1,3,101,33.666149,101,0.001554,0
8.53,82.2,4757,5243,437,2,1214.57644,1338.514884,6368024.277,708.9729567,0
0,1542.7,0,147,3,0,0.436582,0,64.17761908,64.17761908,0
0,0,1,1,1,1,0.61459,0.614118,0.61458971,0.000471636,0
0,0,1,1,1,1,0.03732,0.036879,0.03732016,0.000441,0
0,0,1,1,1,1,1,0.99938,1,0.00062,0
105.47,7259.99,14,14,1,1,0.090319,0.08952,1.26445976,0.01117319,0
21.71,0,2,1,1,2,42.266,21.132496,42.266,0.001008,0
0,2387.1,0,95,3,0,0.264594,0,25.13644603,25.13644603,0
14692.24,6455.3,7,4,4,5,0.340059,0.193842,1.36023412,0.003339,0
0,0,1,1,1,1,0.0372,0.036696,0.0372,0.000504,0
0,3470.08,0,66,4,0,0.893878,0,58.99594939,58.99594939,0
1.87,48.97,3,3,1,1,3.955547,3.95475,11.86664005,0.00238905,0
1503.67,2334.96,429,158,42,110,35.514397,13.345981,5611.274738,-114.1512625,0
0,0,1,1,1,1,73,72.999528,73,0.000471636,0
158.55,0.36,2,3,3,2,33.666667,50.499286,101,0.001428506,0
165.55,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
5.9,1446.8,210,210,2,1,12.131951,12.131242,2547.709811,0.149002779,0
22.62,0,3,1,1,3,101,33.666149,101,0.001554,0
0,1349.79,0,168,4,0,0.999845,0,167.9739629,167.9739629,0
250.67,27056.4,20,23,19,2,40.461653,46.530043,930.6180097,0.017149064,0
22.29,0,3,1,1,3,101,33.666149,101,0.001554,0
0,12431.74,0,16,4,0,1.526982,0,24.43171818,24.43171818,0
0,2783.46,0,102,5,0,0.214445,0,21.87341255,21.87341255,0
0,1737.43,0,379,7,0,2.2049,0,835.6572466,835.6572466,0
0,21793.27,0,6,4,0,5.447591,0,32.6855455,32.6855455,0
1.93,12736.67,2,3,3,1,10.220906,15.330563,30.66271846,0.001592609,0
13836.46,5072.06,86,6,5,55,2.301257,0.162337,13.80753947,-0.15346053,0
10246.23,0,2,1,1,1,2.995,0.06,2.995,2.875,0
163746.89,0,2,1,1,2,0.002468,1.80E-05,0.00246768,0.00243196,0
163.78,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
2907.87,2020.89,299,77,24,80,13.883909,3.799772,1069.06103,-67.0706702,0
1357.2,34580.69,7,10,6,7,1.893918,2.701103,18.93917787,0.0314573,0
0,29441.74,0,3,3,0,7.135,0,21.405,21.405,0
313.65,949.73,701,659,44,132,0.877698,0.875049,578.4029157,-35.00626466,0
14493.71,10848.69,39,27,7,17,11.293106,8.218359,304.91387,-15.60213,0
45.76,36.34,2676,2670,3,2,0.02505,1.20E-05,66.88282538,66.85097895,0
8.07,3210.51,4,4,1,4,6.441639,6.441164,25.7665567,0.001902343,0
84.67,2358.01,12,55,1,1,0.202187,0.92602,11.12028191,0.008047338,0
24971.61,7483.75,31,4,3,23,0.080266,0.009677,0.32106245,0.021078099,0
0,147.34,0,3,2,0,11.667067,0,35.00120084,35.00120084,0
9602.37,0,34,1,1,32,0.123839,0.002692,0.12383943,0.03230129,0
21.63,0,3,1,1,3,101,33.665988,101,0.002035312,0
1169.15,32003.67,44,7,4,8,1.003051,0.205666,7.02135572,-2.027957583,0
19.97,0,3,1,1,3,101,33.666149,101,0.001554,0
150192.43,15838.46,4,3,1,2,0.198249,0.148385,0.59474624,0.001206636,0
15.06,48871.36,16,16,10,1,6.714256,6.711571,107.4280927,0.042964643,0
5.74,75969.97,5,7,7,1,0.677701,0.947526,4.74390576,0.0062778,0
0,4180.33,0,41,2,0,298.134121,0,12223.49898,12223.49898,0
0,1565.86,0,123,3,0,0.552005,0,67.89663928,67.89663928,0
0,9.2,0,9999,582,0,1.544033,0,15438.78935,15438.78935,0
156.47,0,2,1,1,2,101,50.499508,101,0.000984218,0
6543.61,61462.55,11,8,1,4,9.635533,7.007054,77.08426093,0.006664865,0
67879.23,398.97,3,2,1,1,3.9975,2.664501,7.995,0.001497944,0
0,1591.75,0,121,4,0,0.755122,0,91.36971166,91.36971166,0
22.29,0,3,1,1,3,101,33.666149,101,0.001554,0
3869.18,3515.37,217,42,21,50,2.978243,0.586991,125.0862132,-2.29078683,0
0,0,1,1,1,1,7.174083,7.173579,7.17408313,0.000504,0
161.55,0.82,2,2,2,2,50.5,50.499487,101,0.001026218,0
22.91,0,3,1,1,3,101,33.666149,101,0.001554,0
287.78,4151.29,1058,110,49,78,143.835492,15.017182,15821.90416,-66.27395629,0
138.41,5254.14,178,223,5,3,0.15908,0.19893,35.47493453,0.065395318,0
0,2431.06,0,162,3,0,0.11676,0,18.9151022,18.9151022,0
0,16897.25,0,10,2,0,1.335953,0,13.35953311,13.35953311,0
5.71,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
5456.2,12096.04,120,47,32,40,90.179411,33.089382,4238.432338,267.7064815,0
0,0,1,1,1,1,1.11225,1.111779,1.11225049,0.000471636,0
0,4200.86,0,58,5,0,0.642395,0,37.25891691,37.25891691,0
160.22,0,2,1,1,2,101,50.499508,101,0.000984218,0
0,14776.15,0,9,3,0,14.684167,0,132.1575,132.1575,0
26.2,96462.41,4,4,2,1,287.126111,287.120347,1148.504445,0.02305704,0
0,2061.68,0,110,2,0,0.436195,0,47.98149296,47.98149296,0
1.56,0,3,2,2,3,1000.5,666.999528,2001,0.001414909,0
161.67,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
163.68,0,2,2,2,2,50.5,50.499487,101,0.001026218,0
12.57,1892.26,73,73,3,1,0.141595,0.140119,10.33641591,0.10772301,0
14.97,38721.24,9,9,8,1,3.05583,3.053393,27.50246663,0.0219265,0
5.52,40811.88,7,8,2,1,1.130907,1.284163,9.047255893,0.058112103,0
0.77,3463.92,9,10,6,4,0.40326,0.446993,4.032600807,0.00966,0
28.23,1600.19,510,515,6,3,2.535264,2.5597,1305.661053,0.214221008,0
0.75,24162.42,5,5,5,2,1.57411,1.57327,7.87054916,0.0042,0
511.66,11731.96,30,30,1,3,0.096836,0.096415,2.905079628,0.012621,0
127.97,4818.2,226,241,2,1,0.986845,1.051274,237.8296336,0.241608849,0
118318.1,6884.97,6,6,2,2,11.993333,11.992238,71.96,0.00657325,0
190984.02,43069.21,2,3,3,2,3.419599,1.065353,10.25879693,8.12809039,0
21.94,0,3,1,1,2,101,33.666135,101,0.001596,0
163.09,0.63,2,2,2,2,50.5,50.499508,101,0.000984218,0
7856.87,41689.43,4,7,4,3,0.223185,0.390133,1.56229663,0.001764,0
22.26,0,3,1,1,3,101,33.666149,101,0.001554,0
0,2167.21,0,131,7,0,1.223716,0,160.3068182,160.3068182,0
164.42,0.61,2,2,2,2,50.5,50.499487,101,0.001026218,0
0,45.68,0,1237,1,0,0,0,0,0,0
0,45114.24,0,6,1,0,35.246667,0,211.48,211.48,0
0,3644.61,0,48,3,0,1.18375,0,56.82,56.82,0
0,0,1,1,1,1,4.388501,4.387881,4.388501056,0.00062,0
46.25,21115.29,39,40,6,2,7.372713,7.559219,294.9085079,0.098975571,0
25735.08,68355.18,6,4,2,6,38.125,25.416155,152.5,0.00306722,0
10153.68,0,4,1,1,4,1.062923,0.26529,1.06292332,0.001764,0
7347.31,1215.08,85,9,8,17,4.005838,0.319232,36.05253798,8.917792661,0
0,5541.44,0,24,2,0,71.552889,0,1717.269335,1717.269335,0
106.19,1.48,3,2,2,2,50.5,33.666171,101,0.001488218,0
0,0,1,1,1,1,0.033,0.031953,0.033,0.001046957,0
5023.01,71331.97,13,8,5,9,0.926946,0.569989,7.41557093,0.00571261,0
161.08,0.6,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,0,1,0,0,1,0,9.9978,0,-9.9978,0
22.72,0,3,1,1,3,101,33.666149,101,0.001554,0
184.98,5.64,1540,3,1,4,5.4,0.021029,16.2,-16.183906,0
0,9675.51,0,33,3,0,0.830898,0,27.41963037,27.41963037,0
22.71,0,3,1,1,3,101,33.666149,101,0.001554,0
6609.05,48377.61,11,4,2,7,0.301023,0.107412,1.20409018,0.02255392,0
8422.33,17780.33,90,12,5,16,3.048142,0.849815,36.57769819,-39.90564336,0
161.58,0.74,2,2,2,2,50.5,50.499508,101,0.000984218,0
0,4653.93,0,13,3,0,2.600454,0,33.80590417,33.80590417,0
161.67,0.21,2,2,2,2,50.5,50.499286,101,0.001428506,0
5554.05,15935.94,112,22,12,38,5.552855,1.328558,122.1628069,-26.63568802,0
0,0,1,1,1,1,3.267018,3.266546,3.26701793,0.000471636,0
618.15,695.5,112,8,3,13,6.54057,1.099349,52.324559,-70.80255936,0
384.71,14464.98,20,27,3,1,0.873441,1.178,23.58291135,0.02290451,0
2606.95,200722.71,9,5,5,6,1.414659,0.785449,7.07329599,0.00425643,0
0,6.53,1,3,1,1,35.083667,105.250559,105.251,0.000441,0
63.55,624.17,3,3,2,3,1.47459,1.474149,4.42377017,0.00132317,0
0,1778.16,0,104,4,0,0.100728,0,10.47570355,10.47570355,0
25125.84,0,6,1,1,6,0.01,0.001172,0.01,0.002967776,0
0,9.97,0,9999,2718,0,0.066419,0,664.1196658,664.1196658,0
0,0,0,1,1,0,0,0,0,0,0
58528.49,2513.09,16,10,3,8,8.560624,5.343772,85.60623682,0.105884114,0
460.51,6835.59,22,23,1,1,0.96097,1.00169,22.10230046,0.065120549,0
41560.53,2847.78,4,2,2,4,0.054177,0.026562,0.108354219,0.00210441,0
0,0,1,1,1,1,1.99,1.989428,1.99,0.000572371,0
75.27,29296.22,1691,28,25,3,22.935499,0.736323,642.1939797,-602.9274003,0
0,1608.15,0,141,3,0,0.36415,0,51.34518551,51.34518551,0
3.1,60601.5,2,2,2,2,0.212676,0,0.42535261,0.42535261,0
0,0,1,1,1,1,0.6445,0.644028,0.6445,0.000471636,0
390.27,1268.51,186,631,33,112,2.790186,9.783844,1760.607237,-59.18776278,0
161.43,61948.7,443,6,3,5,3.492407,0.188717,20.95443925,-62.6471964,0
0,2577.11,0,88,3,0,0.965252,0,84.94217602,84.94217602,0
24.87,0.28,3,2,2,3,50.5,33.666015,101,0.001956288,0
